Time	State
3/16/2019 2:49:12 AM	0
3/16/2019 2:49:32 AM	0
3/16/2019 2:49:52 AM	0
3/16/2019 2:50:12 AM	0
3/16/2019 2:50:32 AM	0
3/16/2019 2:50:52 AM	0
3/16/2019 2:51:12 AM	0
3/16/2019 2:51:32 AM	0
3/16/2019 2:51:52 AM	0
3/16/2019 2:52:12 AM	0
3/16/2019 2:52:32 AM	0
3/16/2019 2:52:52 AM	0
3/16/2019 2:53:12 AM	0
3/16/2019 2:53:32 AM	0
3/16/2019 2:53:52 AM	0
3/16/2019 2:54:12 AM	0
3/16/2019 2:54:32 AM	0
3/16/2019 2:54:52 AM	0
3/16/2019 2:55:12 AM	0
3/16/2019 2:55:32 AM	0
3/16/2019 2:55:52 AM	0
3/16/2019 2:56:12 AM	0
3/16/2019 2:56:32 AM	0
3/16/2019 2:56:52 AM	0
3/16/2019 2:57:12 AM	0
3/16/2019 2:57:32 AM	0
3/16/2019 2:57:52 AM	0
3/16/2019 2:58:12 AM	0
3/16/2019 2:58:32 AM	0
3/16/2019 2:58:52 AM	0
3/16/2019 2:59:12 AM	0
3/16/2019 2:59:32 AM	0
3/16/2019 2:59:52 AM	0
3/16/2019 3:00:12 AM	0
3/16/2019 3:00:32 AM	0
3/16/2019 3:00:52 AM	0
3/16/2019 3:01:12 AM	0
3/16/2019 3:01:32 AM	0
3/16/2019 3:01:52 AM	0
3/16/2019 3:02:12 AM	0
3/16/2019 3:02:32 AM	0
3/16/2019 3:02:52 AM	0
3/16/2019 3:03:12 AM	0
3/16/2019 3:03:32 AM	0
3/16/2019 3:03:52 AM	0
3/16/2019 3:04:12 AM	0
3/16/2019 3:04:32 AM	0
3/16/2019 3:04:52 AM	0
3/16/2019 3:05:12 AM	0
3/16/2019 3:05:32 AM	0
3/16/2019 3:05:52 AM	0
3/16/2019 3:06:12 AM	0
3/16/2019 3:06:32 AM	0
3/16/2019 3:06:52 AM	0
3/16/2019 3:07:12 AM	0
3/16/2019 3:07:32 AM	0
3/16/2019 3:07:52 AM	0
3/16/2019 3:08:12 AM	0
3/16/2019 3:08:32 AM	0
3/16/2019 3:08:52 AM	0
3/16/2019 3:09:12 AM	0
3/16/2019 3:09:32 AM	0
3/16/2019 3:09:52 AM	0
3/16/2019 3:10:12 AM	0
3/16/2019 3:10:32 AM	0
3/16/2019 3:10:52 AM	0
3/16/2019 3:11:12 AM	0
3/16/2019 3:11:32 AM	0
3/16/2019 3:11:52 AM	0
3/16/2019 3:12:12 AM	0
3/16/2019 3:12:32 AM	0
3/16/2019 3:12:52 AM	0
3/16/2019 3:13:12 AM	0
3/16/2019 3:13:32 AM	0
3/16/2019 3:13:52 AM	0
3/16/2019 3:14:12 AM	0
3/16/2019 3:14:32 AM	0
3/16/2019 3:14:52 AM	0
3/16/2019 3:15:12 AM	0
3/16/2019 3:15:32 AM	0
3/16/2019 3:15:52 AM	0
3/16/2019 3:16:12 AM	0
3/16/2019 3:16:32 AM	0
3/16/2019 3:16:52 AM	0
3/16/2019 3:17:12 AM	0
3/16/2019 3:17:32 AM	0
3/16/2019 3:17:52 AM	0
3/16/2019 3:18:12 AM	0
3/16/2019 3:18:32 AM	0
3/16/2019 3:18:52 AM	0
3/16/2019 3:19:12 AM	0
3/16/2019 3:19:32 AM	0
3/16/2019 3:19:52 AM	0
3/16/2019 3:20:12 AM	0
3/16/2019 3:20:32 AM	0
3/16/2019 3:20:52 AM	0
3/16/2019 3:21:12 AM	0
3/16/2019 3:21:32 AM	0
3/16/2019 3:21:52 AM	0
3/16/2019 3:22:12 AM	0
3/16/2019 3:22:32 AM	0
3/16/2019 3:22:52 AM	0
3/16/2019 3:23:12 AM	0
3/16/2019 3:23:32 AM	0
3/16/2019 3:23:52 AM	0
3/16/2019 3:24:12 AM	0
3/16/2019 3:24:32 AM	0
3/16/2019 3:24:52 AM	0
3/16/2019 3:25:12 AM	0
3/16/2019 3:25:32 AM	0
3/16/2019 3:25:52 AM	0
3/16/2019 3:26:12 AM	0
3/16/2019 3:26:32 AM	0
3/16/2019 3:26:52 AM	0
3/16/2019 3:27:12 AM	0
3/16/2019 3:27:32 AM	0
3/16/2019 3:27:52 AM	0
3/16/2019 3:28:12 AM	0
3/16/2019 3:28:32 AM	0
3/16/2019 3:28:52 AM	0
3/16/2019 3:29:12 AM	0
3/16/2019 3:29:32 AM	0
3/16/2019 3:29:52 AM	0
3/16/2019 3:30:12 AM	0
3/16/2019 3:30:32 AM	0
3/16/2019 3:30:52 AM	0
3/16/2019 3:31:12 AM	0
3/16/2019 3:31:32 AM	0
3/16/2019 3:31:52 AM	0
3/16/2019 3:32:12 AM	0
3/16/2019 3:32:32 AM	0
3/16/2019 3:32:52 AM	0
3/16/2019 3:33:12 AM	0
3/16/2019 3:33:32 AM	0
3/16/2019 3:33:52 AM	0
3/16/2019 3:34:12 AM	0
3/16/2019 3:34:32 AM	0
3/16/2019 3:34:52 AM	0
3/16/2019 3:35:12 AM	0
3/16/2019 3:35:32 AM	0
3/16/2019 3:35:52 AM	0
3/16/2019 3:36:12 AM	0
3/16/2019 3:36:32 AM	0
3/16/2019 3:36:52 AM	0
3/16/2019 3:37:12 AM	0
3/16/2019 3:37:32 AM	0
3/16/2019 3:37:52 AM	0
3/16/2019 3:38:12 AM	0
3/16/2019 3:38:32 AM	0
3/16/2019 3:38:52 AM	0
3/16/2019 3:39:12 AM	0
3/16/2019 3:39:32 AM	0
3/16/2019 3:39:52 AM	0
3/16/2019 3:40:12 AM	0
3/16/2019 3:40:32 AM	0
3/16/2019 3:40:52 AM	0
3/16/2019 3:41:12 AM	0
3/16/2019 3:41:32 AM	0
3/16/2019 3:41:52 AM	0
3/16/2019 3:42:12 AM	0
3/16/2019 3:42:32 AM	0
3/16/2019 3:42:52 AM	0
3/16/2019 3:43:12 AM	0
3/16/2019 3:43:32 AM	0
3/16/2019 3:43:52 AM	0
3/16/2019 3:44:12 AM	0
3/16/2019 3:44:32 AM	0
3/16/2019 3:44:52 AM	0
3/16/2019 3:45:12 AM	0
3/16/2019 3:45:32 AM	0
3/16/2019 3:45:52 AM	0
3/16/2019 3:46:12 AM	0
3/16/2019 3:46:32 AM	0
3/16/2019 3:46:52 AM	0
3/16/2019 3:47:12 AM	0
3/16/2019 3:47:32 AM	0
3/16/2019 3:47:52 AM	0
3/16/2019 3:48:12 AM	0
3/16/2019 3:48:32 AM	0
3/16/2019 3:48:52 AM	0
3/16/2019 3:49:12 AM	0
3/16/2019 3:49:32 AM	0
3/16/2019 3:49:52 AM	0
3/16/2019 3:50:12 AM	0
3/16/2019 3:50:32 AM	0
3/16/2019 3:50:52 AM	0
3/16/2019 3:51:12 AM	0
3/16/2019 3:51:32 AM	0
3/16/2019 3:51:52 AM	0
3/16/2019 3:52:12 AM	0
3/16/2019 3:52:32 AM	0
3/16/2019 3:52:52 AM	0
3/16/2019 3:53:12 AM	0
3/16/2019 3:53:32 AM	0
3/16/2019 3:53:52 AM	0
3/16/2019 3:54:12 AM	0
3/16/2019 3:54:32 AM	0
3/16/2019 3:54:52 AM	0
3/16/2019 3:55:12 AM	0
3/16/2019 3:55:32 AM	0
3/16/2019 3:55:52 AM	0
3/16/2019 3:56:12 AM	0
3/16/2019 3:56:32 AM	0
3/16/2019 3:56:52 AM	0
3/16/2019 3:57:12 AM	0
3/16/2019 3:57:32 AM	0
3/16/2019 3:57:52 AM	0
3/16/2019 3:58:12 AM	0
3/16/2019 3:58:32 AM	0
3/16/2019 3:58:52 AM	0
3/16/2019 3:59:12 AM	0
3/16/2019 3:59:32 AM	0
3/16/2019 3:59:52 AM	0
3/16/2019 4:00:12 AM	0
3/16/2019 4:00:32 AM	0
3/16/2019 4:00:52 AM	0
3/16/2019 4:01:12 AM	0
3/16/2019 4:01:32 AM	0
3/16/2019 4:01:52 AM	0
3/16/2019 4:02:12 AM	0
3/16/2019 4:02:32 AM	0
3/16/2019 4:02:52 AM	0
3/16/2019 4:03:12 AM	0
3/16/2019 4:03:32 AM	0
3/16/2019 4:03:52 AM	0
3/16/2019 4:04:12 AM	0
3/16/2019 4:04:32 AM	0
3/16/2019 4:04:52 AM	0
3/16/2019 4:05:12 AM	0
3/16/2019 4:05:32 AM	0
3/16/2019 4:05:52 AM	0
3/16/2019 4:06:12 AM	0
3/16/2019 4:06:32 AM	0
3/16/2019 4:06:52 AM	0
3/16/2019 4:07:12 AM	0
3/16/2019 4:07:32 AM	0
3/16/2019 4:07:52 AM	0
3/16/2019 4:08:12 AM	0
3/16/2019 4:08:32 AM	0
3/16/2019 4:08:52 AM	0
3/16/2019 4:09:12 AM	0
3/16/2019 4:09:32 AM	0
3/16/2019 4:09:52 AM	0
3/16/2019 4:10:12 AM	0
3/16/2019 4:10:32 AM	0
3/16/2019 4:10:52 AM	0
3/16/2019 4:11:12 AM	0
3/16/2019 4:11:32 AM	0
3/16/2019 4:11:52 AM	0
3/16/2019 4:12:12 AM	0
3/16/2019 4:12:32 AM	0
3/16/2019 4:12:52 AM	0
3/16/2019 4:13:12 AM	0
3/16/2019 4:13:32 AM	0
3/16/2019 4:13:52 AM	0
3/16/2019 4:14:12 AM	0
3/16/2019 4:14:32 AM	0
3/16/2019 4:14:52 AM	0
3/16/2019 4:15:12 AM	0
3/16/2019 4:15:32 AM	0
3/16/2019 4:15:52 AM	0
3/16/2019 4:16:12 AM	0
3/16/2019 4:16:32 AM	0
3/16/2019 4:16:52 AM	0
3/16/2019 4:17:12 AM	0
3/16/2019 4:17:32 AM	0
3/16/2019 4:17:52 AM	0
3/16/2019 4:18:12 AM	0
3/16/2019 4:18:32 AM	0
3/16/2019 4:18:52 AM	0
3/16/2019 4:19:12 AM	0
3/16/2019 4:19:32 AM	0
3/16/2019 4:19:52 AM	0
3/16/2019 4:20:12 AM	0
3/16/2019 4:20:32 AM	0
3/16/2019 4:20:52 AM	0
3/16/2019 4:21:12 AM	0
3/16/2019 4:21:32 AM	0
3/16/2019 4:21:52 AM	0
3/16/2019 4:22:12 AM	0
3/16/2019 4:22:32 AM	0
3/16/2019 4:22:52 AM	0
3/16/2019 4:23:12 AM	0
3/16/2019 4:23:32 AM	0
3/16/2019 4:23:52 AM	0
3/16/2019 4:24:12 AM	0
3/16/2019 4:24:32 AM	0
3/16/2019 4:24:52 AM	0
3/16/2019 4:25:12 AM	0
3/16/2019 4:25:32 AM	0
3/16/2019 4:25:52 AM	0
3/16/2019 4:26:12 AM	0
3/16/2019 4:26:32 AM	0
3/16/2019 4:26:52 AM	0
3/16/2019 4:27:12 AM	0
3/16/2019 4:27:32 AM	0
3/16/2019 4:27:52 AM	0
3/16/2019 4:28:12 AM	0
3/16/2019 4:28:32 AM	0
3/16/2019 4:28:52 AM	0
3/16/2019 4:29:12 AM	0
3/16/2019 4:29:32 AM	0
3/16/2019 4:29:52 AM	0
3/16/2019 4:30:12 AM	0
3/16/2019 4:30:32 AM	0
3/16/2019 4:30:52 AM	0
3/16/2019 4:31:12 AM	0
3/16/2019 4:31:32 AM	0
3/16/2019 4:31:52 AM	0
3/16/2019 4:32:12 AM	0
3/16/2019 4:32:32 AM	0
3/16/2019 4:32:52 AM	0
3/16/2019 4:33:12 AM	0
3/16/2019 4:33:32 AM	0
3/16/2019 4:33:52 AM	0
3/16/2019 4:34:12 AM	0
3/16/2019 4:34:32 AM	0
3/16/2019 4:34:52 AM	0
3/16/2019 4:35:12 AM	0
3/16/2019 4:35:32 AM	0
3/16/2019 4:35:52 AM	0
3/16/2019 4:36:12 AM	0
3/16/2019 4:36:32 AM	0
3/16/2019 4:36:52 AM	0
3/16/2019 4:37:12 AM	0
3/16/2019 4:37:32 AM	0
3/16/2019 4:37:52 AM	0
3/16/2019 4:38:12 AM	0
3/16/2019 4:38:32 AM	0
3/16/2019 4:38:52 AM	0
3/16/2019 4:39:12 AM	0
3/16/2019 4:39:32 AM	0
3/16/2019 4:39:52 AM	0
3/16/2019 4:40:12 AM	0
3/16/2019 4:40:32 AM	0
3/16/2019 4:40:52 AM	0
3/16/2019 4:41:12 AM	0
3/16/2019 4:41:32 AM	0
3/16/2019 4:41:52 AM	0
3/16/2019 4:42:12 AM	0
3/16/2019 4:42:32 AM	0
3/16/2019 4:42:52 AM	0
3/16/2019 4:43:12 AM	0
3/16/2019 4:43:32 AM	0
3/16/2019 4:43:52 AM	0
3/16/2019 4:44:12 AM	0
3/16/2019 4:44:32 AM	0
3/16/2019 4:44:52 AM	0
3/16/2019 4:45:12 AM	0
3/16/2019 4:45:32 AM	0
3/16/2019 4:45:52 AM	0
3/16/2019 4:46:12 AM	0
3/16/2019 4:46:32 AM	0
3/16/2019 4:46:52 AM	0
3/16/2019 4:47:12 AM	0
3/16/2019 4:47:32 AM	0
3/16/2019 4:47:52 AM	0
3/16/2019 4:48:12 AM	0
3/16/2019 4:48:32 AM	0
3/16/2019 4:48:52 AM	0
3/16/2019 4:49:12 AM	0
3/16/2019 4:49:32 AM	0
3/16/2019 4:49:52 AM	0
3/16/2019 4:50:12 AM	0
3/16/2019 4:50:32 AM	0
3/16/2019 4:50:52 AM	0
3/16/2019 4:51:12 AM	0
3/16/2019 4:51:32 AM	0
3/16/2019 4:51:52 AM	0
3/16/2019 4:52:12 AM	0
3/16/2019 4:52:32 AM	0
3/16/2019 4:52:52 AM	0
3/16/2019 4:53:12 AM	0
3/16/2019 4:53:32 AM	0
3/16/2019 4:53:52 AM	0
3/16/2019 4:54:12 AM	0
3/16/2019 4:54:32 AM	0
3/16/2019 4:54:52 AM	0
3/16/2019 4:55:12 AM	0
3/16/2019 4:55:32 AM	0
3/16/2019 4:55:52 AM	0
3/16/2019 4:56:12 AM	0
3/16/2019 4:56:32 AM	0
3/16/2019 4:56:52 AM	0
3/16/2019 4:57:12 AM	0
3/16/2019 4:57:32 AM	0
3/16/2019 4:57:52 AM	0
3/16/2019 4:58:12 AM	0
3/16/2019 4:58:32 AM	0
3/16/2019 4:58:52 AM	0
3/16/2019 4:59:12 AM	0
3/16/2019 4:59:32 AM	0
3/16/2019 4:59:52 AM	0
3/16/2019 5:00:12 AM	0
3/16/2019 5:00:32 AM	0
3/16/2019 5:00:52 AM	0
3/16/2019 5:01:12 AM	0
3/16/2019 5:01:32 AM	0
3/16/2019 5:01:52 AM	0
3/16/2019 5:02:12 AM	0
3/16/2019 5:02:32 AM	0
3/16/2019 5:02:52 AM	0
3/16/2019 5:03:12 AM	0
3/16/2019 5:03:32 AM	0
3/16/2019 5:03:52 AM	0
3/16/2019 5:04:12 AM	0
3/16/2019 5:04:32 AM	0
3/16/2019 5:04:52 AM	0
3/16/2019 5:05:12 AM	0
3/16/2019 5:05:32 AM	0
3/16/2019 5:05:52 AM	0
3/16/2019 5:06:12 AM	0
3/16/2019 5:06:32 AM	0
3/16/2019 5:06:52 AM	0
3/16/2019 5:07:12 AM	0
3/16/2019 5:07:32 AM	0
3/16/2019 5:07:52 AM	0
3/16/2019 5:08:12 AM	0
3/16/2019 5:08:32 AM	0
3/16/2019 5:08:52 AM	0
3/16/2019 5:09:12 AM	0
3/16/2019 5:09:32 AM	0
3/16/2019 5:09:52 AM	0
3/16/2019 5:10:12 AM	0
3/16/2019 5:10:32 AM	0
3/16/2019 5:10:52 AM	0
3/16/2019 5:11:12 AM	0
3/16/2019 5:11:32 AM	0
3/16/2019 5:11:52 AM	0
3/16/2019 5:12:12 AM	0
3/16/2019 5:12:32 AM	0
3/16/2019 5:12:52 AM	0
3/16/2019 5:13:12 AM	0
3/16/2019 5:13:32 AM	0
3/16/2019 5:13:52 AM	0
3/16/2019 5:14:12 AM	0
3/16/2019 5:14:32 AM	0
3/16/2019 5:14:52 AM	0
3/16/2019 5:15:12 AM	0
3/16/2019 5:15:32 AM	0
3/16/2019 5:15:52 AM	0
3/16/2019 5:16:12 AM	0
3/16/2019 5:16:32 AM	0
3/16/2019 5:16:52 AM	0
3/16/2019 5:17:12 AM	0
3/16/2019 5:17:32 AM	0
3/16/2019 5:17:52 AM	0
3/16/2019 5:18:12 AM	0
3/16/2019 5:18:32 AM	0
3/16/2019 5:18:52 AM	0
3/16/2019 5:19:12 AM	0
3/16/2019 5:19:32 AM	0
3/16/2019 5:19:52 AM	0
3/16/2019 5:20:12 AM	0
3/16/2019 5:20:32 AM	0
3/16/2019 5:20:52 AM	0
3/16/2019 5:21:12 AM	0
3/16/2019 5:21:32 AM	0
3/16/2019 5:21:52 AM	0
3/16/2019 5:22:12 AM	0
3/16/2019 5:22:32 AM	0
3/16/2019 5:22:52 AM	0
3/16/2019 5:23:12 AM	0
3/16/2019 5:23:32 AM	0
3/16/2019 5:23:52 AM	0
3/16/2019 5:24:12 AM	0
3/16/2019 5:24:32 AM	0
3/16/2019 5:24:52 AM	0
3/16/2019 5:25:12 AM	0
3/16/2019 5:25:32 AM	0
3/16/2019 5:25:52 AM	0
3/16/2019 5:26:12 AM	0
3/16/2019 5:26:32 AM	0
3/16/2019 5:26:52 AM	0
3/16/2019 5:27:12 AM	0
3/16/2019 5:27:32 AM	0
3/16/2019 5:27:52 AM	0
3/16/2019 5:28:12 AM	0
3/16/2019 5:28:32 AM	0
3/16/2019 5:28:52 AM	0
3/16/2019 5:29:12 AM	0
3/16/2019 5:29:32 AM	0
3/16/2019 5:29:52 AM	0
3/16/2019 5:30:12 AM	0
3/16/2019 5:30:32 AM	0
3/16/2019 5:30:52 AM	0
3/16/2019 5:31:12 AM	0
3/16/2019 5:31:32 AM	0
3/16/2019 5:31:52 AM	0
3/16/2019 5:32:12 AM	0
3/16/2019 5:32:32 AM	0
3/16/2019 5:32:52 AM	0
3/16/2019 5:33:12 AM	0
3/16/2019 5:33:32 AM	0
3/16/2019 5:33:52 AM	0
3/16/2019 5:34:12 AM	0
3/16/2019 5:34:32 AM	0
3/16/2019 5:34:52 AM	0
3/16/2019 5:35:12 AM	0
3/16/2019 5:35:32 AM	0
3/16/2019 5:35:52 AM	0
3/16/2019 5:36:12 AM	0
3/16/2019 5:36:32 AM	0
3/16/2019 5:36:52 AM	0
3/16/2019 5:37:12 AM	0
3/16/2019 5:37:32 AM	0
3/16/2019 5:37:52 AM	0
3/16/2019 5:38:12 AM	0
3/16/2019 5:38:32 AM	0
3/16/2019 5:38:52 AM	0
3/16/2019 5:39:12 AM	0
3/16/2019 5:39:32 AM	0
3/16/2019 5:39:52 AM	0
3/16/2019 5:40:12 AM	0
3/16/2019 5:40:32 AM	0
3/16/2019 5:40:52 AM	0
3/16/2019 5:41:12 AM	0
3/16/2019 5:41:32 AM	0
3/16/2019 5:41:52 AM	0
3/16/2019 5:42:12 AM	0
3/16/2019 5:42:32 AM	0
3/16/2019 5:42:52 AM	0
3/16/2019 5:43:12 AM	0
3/16/2019 5:43:32 AM	0
3/16/2019 5:43:52 AM	0
3/16/2019 5:44:12 AM	0
3/16/2019 5:44:32 AM	0
3/16/2019 5:44:52 AM	0
3/16/2019 5:45:12 AM	0
3/16/2019 5:45:32 AM	0
3/16/2019 5:45:52 AM	0
3/16/2019 5:46:12 AM	0
3/16/2019 5:46:32 AM	0
3/16/2019 5:46:52 AM	0
3/16/2019 5:47:12 AM	0
3/16/2019 5:47:32 AM	0
3/16/2019 5:47:52 AM	0
3/16/2019 5:48:12 AM	0
3/16/2019 5:48:32 AM	0
3/16/2019 5:48:52 AM	0
3/16/2019 5:49:12 AM	0
3/16/2019 5:49:32 AM	0
3/16/2019 5:49:52 AM	0
3/16/2019 5:50:12 AM	0
3/16/2019 5:50:32 AM	0
3/16/2019 5:50:52 AM	0
3/16/2019 5:51:12 AM	0
3/16/2019 5:51:32 AM	0
3/16/2019 5:51:52 AM	0
3/16/2019 5:52:12 AM	0
3/16/2019 5:52:32 AM	0
3/16/2019 5:52:52 AM	0
3/16/2019 5:53:12 AM	0
3/16/2019 5:53:32 AM	0
3/16/2019 5:53:52 AM	0
3/16/2019 5:54:12 AM	0
3/16/2019 5:54:32 AM	0
3/16/2019 5:54:52 AM	0
3/16/2019 5:55:12 AM	0
3/16/2019 5:55:32 AM	0
3/16/2019 5:55:52 AM	0
3/16/2019 5:56:12 AM	0
3/16/2019 5:56:32 AM	0
3/16/2019 5:56:52 AM	0
3/16/2019 5:57:12 AM	0
3/16/2019 5:57:32 AM	0
3/16/2019 5:57:52 AM	0
3/16/2019 5:58:12 AM	0
3/16/2019 5:58:32 AM	0
3/16/2019 5:58:52 AM	0
3/16/2019 5:59:12 AM	0
3/16/2019 5:59:32 AM	0
3/16/2019 5:59:52 AM	0
3/16/2019 6:00:12 AM	0
3/16/2019 6:00:32 AM	0
3/16/2019 6:00:52 AM	0
3/16/2019 6:01:12 AM	0
3/16/2019 6:01:32 AM	0
3/16/2019 6:01:52 AM	0
3/16/2019 6:02:12 AM	0
3/16/2019 6:02:32 AM	0
3/16/2019 6:02:52 AM	0
3/16/2019 6:03:12 AM	0
3/16/2019 6:03:32 AM	0
3/16/2019 6:03:52 AM	0
3/16/2019 6:04:12 AM	0
3/16/2019 6:04:32 AM	0
3/16/2019 6:04:52 AM	0
3/16/2019 6:05:12 AM	0
3/16/2019 6:05:32 AM	0
3/16/2019 6:05:52 AM	0
3/16/2019 6:06:12 AM	0
3/16/2019 6:06:32 AM	0
3/16/2019 6:06:52 AM	0
3/16/2019 6:07:12 AM	0
3/16/2019 6:07:32 AM	0
3/16/2019 6:07:52 AM	0
3/16/2019 6:08:12 AM	0
3/16/2019 6:08:32 AM	0
3/16/2019 6:08:52 AM	0
3/16/2019 6:09:12 AM	0
3/16/2019 6:09:32 AM	0
3/16/2019 6:09:52 AM	0
3/16/2019 6:10:12 AM	0
3/16/2019 6:10:32 AM	0
3/16/2019 6:10:52 AM	0
3/16/2019 6:11:12 AM	0
3/16/2019 6:11:32 AM	0
3/16/2019 6:11:52 AM	0
3/16/2019 6:12:12 AM	0
3/16/2019 6:12:32 AM	0
3/16/2019 6:12:52 AM	0
3/16/2019 6:13:12 AM	0
3/16/2019 6:13:32 AM	0
3/16/2019 6:13:52 AM	0
3/16/2019 6:14:12 AM	0
3/16/2019 6:14:32 AM	0
3/16/2019 6:14:52 AM	0
3/16/2019 6:15:12 AM	0
3/16/2019 6:15:32 AM	0
3/16/2019 6:15:52 AM	0
3/16/2019 6:16:12 AM	0
3/16/2019 6:16:32 AM	0
3/16/2019 6:16:52 AM	0
3/16/2019 6:17:12 AM	0
3/16/2019 6:17:32 AM	0
3/16/2019 6:17:52 AM	0
3/16/2019 6:18:12 AM	0
3/16/2019 6:18:32 AM	0
3/16/2019 6:18:52 AM	0
3/16/2019 6:19:12 AM	0
3/16/2019 6:19:32 AM	0
3/16/2019 6:19:52 AM	0
3/16/2019 6:20:12 AM	0
3/16/2019 6:20:32 AM	0
3/16/2019 6:20:52 AM	0
3/16/2019 6:21:12 AM	0
3/16/2019 6:21:32 AM	0
3/16/2019 6:21:52 AM	0
3/16/2019 6:22:12 AM	0
3/16/2019 6:22:32 AM	0
3/16/2019 6:22:52 AM	0
3/16/2019 6:23:12 AM	0
3/16/2019 6:23:32 AM	0
3/16/2019 6:23:52 AM	0
3/16/2019 6:24:12 AM	0
3/16/2019 6:24:32 AM	0
3/16/2019 6:24:52 AM	0
3/16/2019 6:25:12 AM	0
3/16/2019 6:25:32 AM	0
3/16/2019 6:25:52 AM	0
3/16/2019 6:26:12 AM	0
3/16/2019 6:26:32 AM	0
3/16/2019 6:26:52 AM	0
3/16/2019 6:27:12 AM	0
3/16/2019 6:27:32 AM	0
3/16/2019 6:27:52 AM	0
3/16/2019 6:28:12 AM	0
3/16/2019 6:28:32 AM	0
3/16/2019 6:28:52 AM	0
3/16/2019 6:29:12 AM	0
3/16/2019 6:29:32 AM	0
3/16/2019 6:29:52 AM	0
3/16/2019 6:30:12 AM	0
3/16/2019 6:30:32 AM	0
3/16/2019 6:30:52 AM	0
3/16/2019 6:31:12 AM	0
3/16/2019 6:31:32 AM	0
3/16/2019 6:31:52 AM	0
3/16/2019 6:32:12 AM	0
3/16/2019 6:32:32 AM	0
3/16/2019 6:32:52 AM	0
3/16/2019 6:33:12 AM	0
3/16/2019 6:33:32 AM	0
3/16/2019 6:33:52 AM	0
3/16/2019 6:34:12 AM	0
3/16/2019 6:34:32 AM	0
3/16/2019 6:34:52 AM	0
3/16/2019 6:35:12 AM	0
3/16/2019 6:35:32 AM	0
3/16/2019 6:35:52 AM	0
3/16/2019 6:36:12 AM	0
3/16/2019 6:36:32 AM	0
3/16/2019 6:36:52 AM	0
3/16/2019 6:37:12 AM	0
3/16/2019 6:37:32 AM	0
3/16/2019 6:37:52 AM	0
3/16/2019 6:38:12 AM	0
3/16/2019 6:38:32 AM	0
3/16/2019 6:38:52 AM	0
3/16/2019 6:39:12 AM	0
3/16/2019 6:39:32 AM	0
3/16/2019 6:39:52 AM	0
3/16/2019 6:40:12 AM	0
3/16/2019 6:40:32 AM	0
3/16/2019 6:40:52 AM	0
3/16/2019 6:41:12 AM	0
3/16/2019 6:41:32 AM	0
3/16/2019 6:41:52 AM	0
3/16/2019 6:42:12 AM	0
3/16/2019 6:42:32 AM	0
3/16/2019 6:42:52 AM	0
3/16/2019 6:43:12 AM	0
3/16/2019 6:43:32 AM	0
3/16/2019 6:43:52 AM	0
3/16/2019 6:44:12 AM	0
3/16/2019 6:44:32 AM	0
3/16/2019 6:44:52 AM	0
3/16/2019 6:45:12 AM	0
3/16/2019 6:45:32 AM	0
3/16/2019 6:45:52 AM	0
3/16/2019 6:46:12 AM	0
3/16/2019 6:46:32 AM	0
3/16/2019 6:46:52 AM	0
3/16/2019 6:47:12 AM	0
3/16/2019 6:47:32 AM	0
3/16/2019 6:47:52 AM	0
3/16/2019 6:48:12 AM	0
3/16/2019 6:48:32 AM	0
3/16/2019 6:48:52 AM	0
3/16/2019 6:49:12 AM	0
3/16/2019 6:49:32 AM	0
3/16/2019 6:49:52 AM	0
3/16/2019 6:50:12 AM	0
3/16/2019 6:50:32 AM	0
3/16/2019 6:50:52 AM	0
3/16/2019 6:51:12 AM	0
3/16/2019 6:51:32 AM	0
3/16/2019 6:51:52 AM	0
3/16/2019 6:52:12 AM	0
3/16/2019 6:52:32 AM	0
3/16/2019 6:52:52 AM	0
3/16/2019 6:53:12 AM	0
3/16/2019 6:53:32 AM	0
3/16/2019 6:53:52 AM	0
3/16/2019 6:54:12 AM	0
3/16/2019 6:54:32 AM	0
3/16/2019 6:54:52 AM	0
3/16/2019 6:55:12 AM	0
3/16/2019 6:55:32 AM	0
3/16/2019 6:55:52 AM	0
3/16/2019 6:56:12 AM	0
3/16/2019 6:56:32 AM	0
3/16/2019 6:56:52 AM	0
3/16/2019 6:57:12 AM	0
3/16/2019 6:57:32 AM	0
3/16/2019 6:57:52 AM	0
3/16/2019 6:58:12 AM	0
3/16/2019 6:58:32 AM	0
3/16/2019 6:58:52 AM	0
3/16/2019 6:59:12 AM	0
3/16/2019 6:59:32 AM	0
3/16/2019 6:59:52 AM	0
3/16/2019 7:00:12 AM	0
3/16/2019 7:00:32 AM	0
3/16/2019 7:00:52 AM	0
3/16/2019 7:01:12 AM	0
3/16/2019 7:01:32 AM	0
3/16/2019 7:01:52 AM	0
3/16/2019 7:02:12 AM	0
3/16/2019 7:02:32 AM	0
3/16/2019 7:02:52 AM	0
3/16/2019 7:03:12 AM	0
3/16/2019 7:03:32 AM	0
3/16/2019 7:03:52 AM	0
3/16/2019 7:04:12 AM	0
3/16/2019 7:04:32 AM	0
3/16/2019 7:04:52 AM	0
3/16/2019 7:05:12 AM	0
3/16/2019 7:05:32 AM	0
3/16/2019 7:05:52 AM	0
3/16/2019 7:06:12 AM	0
3/16/2019 7:06:32 AM	0
3/16/2019 7:06:52 AM	0
3/16/2019 7:07:12 AM	0
3/16/2019 7:07:32 AM	0
3/16/2019 7:07:52 AM	0
